,Gene,logFC_prot,padj_prot,logFC_tr,padj_tr
296,BACUNI_01553,0.810799531775086,1.4832705832665598e-12,-1.53125650785548,1.45206415160899e-25
297,rnfG,-1.29727960381206,1.483899537118e-12,-2.12041383447235,2.92225724392865e-80
298,prfB,-0.648829140910404,1.49372683419867e-12,-1.79685694346286,1.7947814752037298e-116
299,BACUNI_01121,0.708814881690188,1.5354856775651199e-12,0.603223468189094,1.15134239046431e-13
300,BACUNI_03214,1.24950994942338,1.5840275712863899e-12,3.4598929042423,1.06381784747591e-35
301,BACUNI_04544,-0.93008857297054,1.58841202614467e-12,-2.51231889167244,5.7227742146837e-64
302,ffh,-0.870034710406316,1.59475756084519e-12,-2.38445085692849,4.32030547219801e-282
303,lysS,-0.543971353953133,1.6071922269136498e-12,-1.15047403901009,1.44771302604495e-74
304,BACUNI_02323,-0.630536483585825,1.6071922269136498e-12,-1.03805098161087,9.145703220920199e-30
305,rpsG,-1.04479541636812,1.6412961851571998e-12,-2.67521761286154,0.0
306,BACUNI_00970,-1.34573353644417,1.65137011378382e-12,-1.87380066776827,6.655401002192381e-152
307,BACUNI_03095,-0.609925958096536,1.65137011378382e-12,-2.28182131824422,4.45604383596283e-224
308,rplI,-0.921812201866331,1.65492019271265e-12,-2.47690713306314,0.0
309,BACUNI_00603,0.781677142817852,1.65492019271265e-12,2.15802093045588,9.30859712687873e-109
310,BACUNI_00998,1.22633276364227,1.6836614817815798e-12,-0.536826270357925,1.38035436317511e-13
311,BACUNI_02057,0.584705995644093,1.69611855268586e-12,0.677235065292298,3.5236430287079e-25
312,prmA,-0.575743032464871,1.69611855268586e-12,-1.19655544648856,3.85891964003226e-34
313,ackA,-1.06652989471842,1.83229498529331e-12,-1.60319886365702,1.8491899329612299e-168
314,BACUNI_01969,0.961680173233329,1.89893482167205e-12,1.08329855328025,5.90546568405577e-86
315,BACUNI_02093,0.633906553590258,1.89893482167205e-12,0.703589981203984,3.6479295218273e-17
316,BACUNI_04262,0.676283155268177,1.89893482167205e-12,1.58223644656468,1.91772037274139e-62
317,BACUNI_01357,1.17836974826574,1.9164277837211398e-12,2.22908549630325,3.63634554544622e-66
318,rplT,-0.996058004409591,1.94577581211009e-12,-1.39971035251835,6.6024553954111e-68
319,rpmH,-0.76059919449143,1.97013219091149e-12,-0.668858297462235,1.61607059383697e-12
320,BACUNI_00952,0.816622615417188,1.98033393261252e-12,0.784762251474655,1.09423947535775e-36
321,rplW,-1.04671432244353,2.0760792834114996e-12,-2.46748082781435,1.39677662945772e-269
322,BACUNI_00449,2.15240059740317,2.0760792834114996e-12,2.32153608420738,1.0807637098999499e-160
323,rbr,1.11691047269917,2.0760792834114996e-12,2.10625913244359,0.0
324,BACUNI_03993,0.706382298767132,2.08170197255086e-12,1.07533236671881,8.94520163355636e-52
325,BACUNI_01600,0.983488111928658,2.0961395098854397e-12,0.971281723858698,6.998917629433489e-18
326,BACUNI_00479,0.724226532614665,2.0961395098854397e-12,1.00041334346985,5.14596835140758e-24
327,BACUNI_00950,0.781286837550869,2.13836472830718e-12,0.565622914385443,2.5214888344721e-22
328,BACUNI_00962,-0.864806433616302,2.19043207896451e-12,-2.34404516554611,8.34568685270546e-21
329,BACUNI_01273,-0.519508084916112,2.20897001320634e-12,-0.961091912106445,2.5735025399972503e-35
330,BACUNI_03982,0.760364323180781,2.25395465713803e-12,1.47685579481562,2.74991803833025e-82
331,BACUNI_02416,0.730335414924234,2.3568599338714996e-12,1.01384770731142,4.91234930602944e-08
332,BACUNI_02088,1.28991626417014,2.37356939357494e-12,2.5806401817426,7.52828756901817e-232
333,BACUNI_04618,1.27577422555855,2.3785780652837898e-12,2.78196671226968,9.89436869170369e-187
334,BACUNI_00662,-0.549658212513936,2.40312947447409e-12,-2.24978942833792,1.00025983359516e-139
335,BACUNI_02578,-0.712981117260451,2.48671968099503e-12,-0.8739344754989,4.08479929003405e-15
336,BACUNI_04716,-0.897082842363254,2.49219467594603e-12,-3.4661249380096,0.0
337,BACUNI_02087,-0.865070341436571,2.5017503964181498e-12,-2.4439684516101,5.06081536382143e-258
338,BACUNI_02014,0.976590212363149,2.5017503964181498e-12,-0.848514827876955,1.5932532032602498e-22
339,BACUNI_01445,-0.603447906976957,2.5221358306872597e-12,-2.34065974041263,1.98564963151646e-211
340,BACUNI_01971,1.31826858433724,2.52787228131291e-12,0.617159558536487,6.73995936564437e-10
341,BACUNI_03770,-1.0285824883216,2.55480088866438e-12,-3.3213258484227,2.3980327776118003e-258
342,BACUNI_04393,-0.521319782031277,2.64103339131326e-12,-1.16576922403385,4.94514283434715e-84
343,BACUNI_02722,-1.45397713012937,2.65873176975406e-12,-1.78885547925397,7.139719910809439e-40
344,aroC,0.670223811578992,2.66039013296806e-12,1.3024833008526,7.59198342543398e-60
345,BACUNI_01806,0.603781057595025,2.70277918634661e-12,-0.54065764246627,8.77450183915467e-13
346,BACUNI_00605,0.727428027341155,2.76850357803605e-12,1.52436059124834,1.94511673430888e-50
347,gltA,-0.597370803576254,2.7931984497415797e-12,-1.1092462137425,9.036372625017811e-67
348,efp,-0.847282939448714,2.83621106527995e-12,-2.0313727008232,6.45133408678463e-93
349,secY,-0.622597169298427,2.854145307452e-12,-2.99853709095344,0.0
350,BACUNI_03637,0.911655713865265,2.88008459335012e-12,1.17200029843496,5.49989948500779e-74
351,BACUNI_00270,1.47901830512486,2.9882812866559597e-12,2.55615596378235,2.17208184447435e-50
352,BACUNI_03782,-0.989030996649507,3.0938265403923598e-12,-0.67726138405794,6.017241817133611e-17
353,BACUNI_00661,-1.18688727136579,3.0938265403923598e-12,-3.25539809166535,1.38977346771439e-235
354,BACUNI_02635,0.773309773836424,3.0938265403923598e-12,4.18476144674175,0.0
355,BACUNI_01224,-0.758800891556657,3.1451618105688497e-12,-3.30223431602207,4.4751431543493195e-176
356,tsf,-0.72915115044044,3.2298003049706697e-12,-2.42869581572878,0.0
357,BACUNI_04144,-0.707296668807615,3.24430334191998e-12,-0.767118170702117,2.5303381869454798e-26
358,BACUNI_01992,2.08762764126217,3.29512795705399e-12,3.78210253445156,1.25285200129996e-187
359,BACUNI_01557,2.31500654114637,3.3786596200339197e-12,2.77464269500113,0.0
360,BACUNI_04339,-0.695196911489756,3.38798104777883e-12,-1.39494978599443,4.28668863291333e-50
361,BACUNI_04187,0.717352465413548,3.53529214673186e-12,0.622045123265369,7.00285190294493e-19
362,BACUNI_02949,0.776764473924356,3.64144908316182e-12,1.32913900312549,9.694074941181451e-60
363,BACUNI_00503,1.08790601469812,3.64144908316182e-12,2.07943456618447,1.51466181785385e-73
364,BACUNI_04611,-0.656328068934844,3.76497007593066e-12,-2.39571661265882,5.12116544530707e-121
365,BACUNI_00780,1.0344113204022,3.86253363448875e-12,1.13737158256444,3.88960972463106e-52
366,rpoB,-0.563300000581474,3.86253363448875e-12,-2.50216166423676,0.0
367,BACUNI_01979,-1.26039955085266,3.86532138060255e-12,-1.67344923923149,7.728644090916119e-11
368,BACUNI_04517,1.20095733115249,3.8739603094061e-12,5.4122658380605,0.0
369,BACUNI_02867,-0.920624835983809,3.91411811622218e-12,1.68832792143543,9.72644353076989e-83
370,rprY,1.13936495411291,3.99759687298199e-12,0.974578183677352,9.08818044431829e-41
371,dinD,-0.830110342192398,4.0527914157411894e-12,0.664657835477512,1.9115699319774e-08
372,BACUNI_02350,0.852149471400406,4.06041454933272e-12,1.65733692613148,6.91221098443759e-105
373,BACUNI_00469,-0.610839660606608,4.07517759293994e-12,-1.5862745858144,2.31063236547096e-127
374,BACUNI_02647,0.910800905697723,4.10361568472771e-12,0.74244791914369,2.77034950684719e-08
375,recX,-0.931406311967788,4.1069624571630096e-12,-2.43670757810517,1.20030137317275e-125
376,BACUNI_01394,-1.30616029952908,4.11313100671757e-12,-3.16066446149426,5.1668859628847605e-24
377,BACUNI_03107,-0.844148578064598,4.14081685030898e-12,-2.47123578960115,5.63041306248271e-59
378,BACUNI_02317,0.565525794368231,4.14202603711891e-12,1.64717858084816,2.73506510228794e-66
379,BACUNI_01315,0.742944502223786,4.14202603711891e-12,0.831558706475007,2.5043170526964202e-17
380,BACUNI_01386,0.635470526214391,4.19015739963196e-12,3.84426964272619,0.0
381,BACUNI_04455,0.676313242854608,4.19123735567706e-12,1.36183250304884,8.38978989276495e-71
382,rpoC,-0.559354062760026,4.19123735567706e-12,-2.15585098797054,0.0
383,BACUNI_00556,-0.676900525481795,4.1966467312882694e-12,-2.00194544460541,2.4237123437178197e-204
384,hisB,-0.657143220965303,4.20043110950302e-12,-2.84096372463145,5.73234813528943e-169
385,BACUNI_01155,1.26548234012215,4.20043110950302e-12,-1.98466022067103,5.20061816674648e-29
386,ileS,-0.605250846984969,4.21897485039009e-12,-2.94537424276017,0.0
387,panB,-0.661272741321838,4.24512139930331e-12,-2.42254228084593,0.0
388,BACUNI_00043,-0.758655034464194,4.2959606389706695e-12,-0.680749993241563,2.1443962302607e-17
389,BACUNI_01384,0.943983676068413,4.33226496165532e-12,4.1884103335048,0.0
390,BACUNI_01909,1.65715054720235,4.54799679353101e-12,-0.508639450838198,0.0161712167133395
391,BACUNI_02383,0.651946864875487,4.64372413031123e-12,0.748803813164124,4.50650407958924e-33
392,BACUNI_01215,1.13204876334438,4.65368804390186e-12,1.50531134492142,1.18520644677406e-97
393,BACUNI_04325,0.541344617437368,4.81026956380209e-12,0.841549617618288,1.4164772326829398e-40
394,asnA,-0.544169612256479,4.86879407196108e-12,-2.46958811381435,4.8984276196956e-171
395,BACUNI_03150,0.781848398534898,4.94603579133061e-12,1.19818801516064,8.61420156943206e-26
396,ilvE,0.527648598568923,5.0962516842923e-12,0.719046725833586,3.06503841499857e-40
397,BACUNI_00836,0.93465664995945,5.16513054278781e-12,2.53086656558358,2.7360870976607298e-266
398,proB,0.6473155340293,5.20708333011221e-12,0.97488130810387,6.1266722309940795e-33
399,rplU,-1.12181337156197,5.30958140022092e-12,-2.00278767045082,7.73863556838149e-227
400,BACUNI_00624,1.054515690844,5.3110150672424394e-12,1.68109948185843,4.47161849674626e-37
401,secD,-0.555682155523467,5.31107140216798e-12,-1.2163561258398,1.21397761871245e-104
402,BACUNI_03783,-0.87426081020303,5.31107140216798e-12,-0.534795388802031,2.03687893884448e-10
403,BACUNI_04256,-1.14653465731557,5.31107140216798e-12,-1.89454928568899,6.90525890019912e-42
404,BACUNI_03532,0.883980493928615,5.3794105615904595e-12,-1.07419495433272,1.10701169720582e-50
405,BACUNI_00954,-0.598584233411973,5.497033921825559e-12,-2.01111225322377,2.25432850880253e-217
406,trpA,-0.859434760449599,5.5672505064956894e-12,-4.09423654560661,4.53160472596083e-189
407,BACUNI_01446,-0.760032220952233,5.6502579984152995e-12,-3.93247859348869,0.0
408,leuS,-0.597349739379602,5.7193679315307995e-12,-1.36633428118327,3.84298680580784e-95
409,BACUNI_00432,-0.516840272682678,5.734818052108699e-12,-2.6203041412581,0.0
410,rplS,-0.994524582369362,5.76416457230941e-12,-2.64504579148089,5.28684230027538e-256
411,BACUNI_04502,2.48011569434655,5.819047390622599e-12,10.0884225763908,0.0
412,BACUNI_01163,0.596659713979513,5.85489643546422e-12,-0.622853086248084,9.36915714011251e-21
413,rpmI,-1.08779615688884,5.88330518057838e-12,-1.76199997906357,1.52701010854873e-60
414,rplE,-0.812293936074212,5.93604944521988e-12,-3.30211261827161,0.0
415,uxaC,0.932594910826126,5.99203144596825e-12,3.18812886573167,0.0
416,BACUNI_00151,-0.709228698548682,6.09853278509224e-12,-1.35509894194683,1.87390236817771e-21
417,BACUNI_02946,0.613346866826834,6.2694313691293395e-12,1.77917241836677,3.90740998257503e-147
418,BACUNI_01869,-1.00101680680404,6.2799781885017996e-12,-3.64090998569511,1.47262790363339e-191
419,prfC,-0.615122958766694,6.39122274652607e-12,-1.60712746919837,6.39880892066866e-195
420,BACUNI_02460,1.01834087608739,6.52649808791552e-12,1.65245670688756,3.89153112779778e-62
421,BACUNI_04248,0.714659533670993,6.52649808791552e-12,1.74237424506591,9.27147017065663e-130
422,BACUNI_04448,1.1475337055535,6.542426650785299e-12,-1.63601222470273,4.95645976097993e-48
423,BACUNI_01142,1.17727408084481,6.59372203172185e-12,1.88787216567706,1.1051488497286e-60
424,BACUNI_00206,-0.526792620241149,6.828084503845699e-12,-1.77782939277692,3.15113097181018e-92
425,gpmI,-0.63978987580548,6.828084503845699e-12,-1.86654690499184,8.694960551398251e-145
426,BACUNI_02643,1.18006427215265,6.84985883067831e-12,5.54804012257314,0.0
427,BACUNI_04684,-0.541918707458795,7.01930519313124e-12,-2.1582299705618,0.0
428,BACUNI_04366,-0.934533007759963,7.0523429194052495e-12,-2.10957273510233,1.5736233504755502e-132
429,BACUNI_03659,-1.01042483684373,7.14874230678864e-12,1.19610086519422,2.4812464301568597e-12
430,BACUNI_03002,-0.79336023103388,7.19083128770508e-12,-1.05689030632978,1.4573737749196898e-40
431,BACUNI_02451,-0.564304532849707,7.19083128770508e-12,-1.2111066431312,1.65869026486097e-35
432,BACUNI_01444,-0.74400679409613,7.42090108498865e-12,-2.51440122993297,4.48580024022424e-292
433,BACUNI_01986,0.778906551635,7.57261503109967e-12,0.76161993627666,1.80313432729219e-32
434,BACUNI_01283,0.667068822193986,7.58024388288651e-12,0.5436040801926,5.60900609258309e-07
435,BACUNI_00839,0.53760801823633,7.68270679820826e-12,0.566063334393391,3.87800433460123e-20
436,BACUNI_02223,-1.75046230195675,7.81159748898578e-12,-1.78803631315596,1.2275614499041e-11
437,BACUNI_03114,-0.785818501881398,7.860597711198919e-12,-1.1878278525913,1.51014775568895e-11
438,BACUNI_00150,-0.699111991550861,7.961856091456959e-12,-1.30326040256026,1.6182509848068e-13
439,BACUNI_00725,-0.858481729839276,8.048586549573119e-12,-1.24673487086349,3.1674057270572298e-18
440,BACUNI_01113,-0.554005085715101,8.181941835449839e-12,-4.03352980123274,0.0
441,BACUNI_01263,0.657108801162178,8.20433028157015e-12,-1.03530113885527,4.06625290832329e-33
442,metG,-0.501392492079184,8.30248283802196e-12,-0.883817889478559,1.2840635687288e-22
443,BACUNI_01296,0.819878804026875,8.309086215677629e-12,-1.1371377947929,5.18347247585982e-27
444,anmK,0.826814792340674,8.36071001094548e-12,0.708831819018182,1.0036407093208201e-25
445,BACUNI_03992,0.735501950396998,8.386959697464469e-12,1.18816823417454,6.53594627827455e-58
446,BACUNI_01171,0.797937799855504,8.46019183184652e-12,1.00807467943287,9.17085910729284e-38
447,BACUNI_04323,1.11933353820061,8.48834558992758e-12,2.47358126241829,6.740617417361039e-255
448,topA,-0.611854636630731,8.495598251288329e-12,-2.26227887598493,5.52890837260174e-264
449,BACUNI_01811,-0.641005966700458,8.495598251288329e-12,-2.27387906033948,0.0
450,mtgA,1.4199186779323,8.60255713379404e-12,0.996680386218536,6.212684044015e-29
451,BACUNI_00764,-0.542871922256712,8.72437188924025e-12,-1.95154831478328,1.16072446065803e-49
452,BACUNI_00382,0.710119716447025,8.88659066342343e-12,1.23071578799162,4.14653307594379e-58
453,rpsF,-1.13928089433524,9.3487198614761e-12,-2.85984838599836,0.0
454,BACUNI_00654,-0.596163604422514,9.3487198614761e-12,-1.89535919520388,2.16934073930711e-104
455,BACUNI_00199,-0.517382064872084,9.473274979289859e-12,1.0150080059936,1.68613905868234e-07
456,BACUNI_04543,-0.743016447947571,9.62190833961539e-12,-2.46179958932866,2.02411375061398e-169
457,sppA,0.501234314438626,9.70242422484198e-12,1.53921334213479,1.73172492394111e-172
458,BACUNI_03749,0.95563928810234,9.71181511847808e-12,3.11735283806071,6.0585526696498e-254
459,BACUNI_01447,-0.797219328450684,9.732840847858029e-12,-3.65605060680703,7.7767774679023e-249
460,BACUNI_04612,-0.532320498050588,9.79350612510336e-12,-2.65282081580953,3.04056936916743e-194
461,BACUNI_03264,-1.00496774453417,1.0007522063568299e-11,-3.8571544243269,9.2594674975186e-293
462,fim1C,0.53516565980264,1.0007522063568299e-11,1.32905010640299,5.0987617983998004e-20
463,BACUNI_02831,1.06910705002815,1.0009478190068599e-11,0.553660834766035,1.76287537880749e-05
464,BACUNI_03976,-0.873662377906214,1.0144022796008e-11,-1.21062170852336,2.1613453293210797e-30
465,rpsB,-0.824993952895866,1.0282917149737098e-11,-2.53165334239723,0.0
466,xth,0.58229817435728,1.0308697204894299e-11,0.797988444777524,2.49510227436891e-39
467,pyrK,-0.548473028610644,1.0400111898530899e-11,-1.21215737372641,6.829942002282111e-52
468,BACUNI_01257,-1.35405096379741,1.0516002818572899e-11,1.57779391623762,1.67120034661177e-45
469,lpxK,0.570698999169771,1.09021082016797e-11,1.04889891422699,3.22660973607966e-46
470,leuB,-0.674002488255066,1.09084034494209e-11,-3.36479358016494,0.0
471,BACUNI_01960,-0.823564722484736,1.09102180215676e-11,1.10673329444975,7.28908245817469e-24
472,BACUNI_04032,-0.730203814157807,1.1114820916849199e-11,-1.43296709671133,5.443189433267399e-12
473,potA,-0.637558405543171,1.11670348105013e-11,-2.92738884566024,3.0214248167163e-216
474,BACUNI_04073,0.583059216746964,1.1197100369472698e-11,1.37289477906795,1.87669390572509e-94
475,fmt,-0.557270751129913,1.1201842101468e-11,-2.20386033582631,6.14679167055691e-237
476,gnd,0.828958342856513,1.1288146010651798e-11,2.24741919586797,4.9598356346877195e-192
477,BACUNI_03781,-1.08413459661222,1.17461953411165e-11,-0.508784357176765,3.06879121981892e-10
478,def,-0.534362337756615,1.18093484679468e-11,-1.6692409897247,1.8524663299825e-92
479,BACUNI_00949,-0.95938715840931,1.19804631119875e-11,-2.18885821726577,3.7289293176202405e-120
480,BACUNI_00323,1.05953911777445,1.19804631119875e-11,1.58360372862764,6.84999643486266e-75
481,BACUNI_00144,0.923915747871398,1.19804631119875e-11,0.672435031752529,1.3452607559337698e-11
482,der,-0.776326536351704,1.19804631119875e-11,-1.92645489788774,4.43474496807894e-239
483,pepT,0.566521866778558,1.1989841914383099e-11,0.61283059943179,6.19869688605729e-19
484,rnfB,-0.823338561707896,1.21908832322432e-11,-2.20746584602928,7.77791833880541e-74
485,BACUNI_04024,0.501699143171834,1.2252956716707798e-11,0.553902592355707,2.4036704121130702e-15
486,BACUNI_02372,-0.605446679935742,1.2286537451124298e-11,-2.32063424142327,1.3115719281226001e-99
487,BACUNI_02906,0.528505480194724,1.2305482208668299e-11,1.0960155695983,1.31530645074691e-34
488,BACUNI_04514,2.67776723313914,1.2333445839205199e-11,12.8799051486919,1.77183402614789e-218
489,BACUNI_02032,-0.569140832506033,1.2521794116081499e-11,-2.57733404436558,0.0
490,rpsL,-0.973103134927545,1.2950899742458698e-11,-2.31524276296188,2.72029239125319e-267
491,BACUNI_02754,0.651537693516996,1.30380102130013e-11,1.88042409003166,1.246597824464e-95
492,BACUNI_02199,-0.738100634855829,1.3577334614594798e-11,-0.715306194624963,1.17469717518719e-06
493,BACUNI_04513,3.25250830318988,1.3603507061184398e-11,12.7212723892981,0.0
494,era,-0.500076209447304,1.3615276963816199e-11,-1.65879580367296,6.17446537468974e-157
495,BACUNI_02849,0.751656370329986,1.36484528488988e-11,-1.28418861246086,6.24910673992757e-42
496,BACUNI_02182,0.507531788380572,1.3772618278243199e-11,1.36665022935873,1.0542239485662899e-77
497,BACUNI_02644,1.01559472850107,1.3881722582740002e-11,5.05084674908217,0.0
498,BACUNI_04317,1.12940879678167,1.4227398871171001e-11,2.1100038562781,5.42709379052118e-145
499,mfd,-0.502993468344187,1.4301931802810001e-11,-2.37195566541972,8.44825801800078e-267
500,purU,-0.824866937480326,1.50991567462804e-11,-2.7330461249657,1.40134246894095e-190
501,BACUNI_02829,0.590217410636313,1.5100193472323897e-11,1.03963212005571,4.50383489377055e-15
502,BACUNI_01130,-1.42859073776477,1.51041472760548e-11,-0.84293926268001,6.55776907870135e-12
503,sulP,-0.878561688941282,1.5199996074609e-11,-4.35966922160056,6.47515955342263e-263
504,rpoA,-0.610237383330986,1.5426453047991697e-11,-3.34272456622894,0.0
505,BACUNI_03945,0.545950566714229,1.55177267346322e-11,1.65746851729938,2.0890834771939703e-155
506,BACUNI_02640,0.982035647734229,1.55888825655642e-11,5.35728796339095,0.0
507,BACUNI_01985,0.592867722677376,1.60518024099834e-11,0.633362969383362,2.20198688764312e-27
508,dapL,-0.615552104520305,1.63880464962589e-11,-2.67475605945244,3.13858801888545e-80
509,BACUNI_02381,-0.635307648013217,1.68322914420065e-11,-2.34929826235056,1.31468386902679e-131
510,BACUNI_02390,0.821753343639994,1.75986307432734e-11,2.8720918826823,1.68517009462979e-149
511,gltX,-0.661345502098488,1.7754176000826e-11,-1.66277729257623,8.31011554342509e-174
512,BACUNI_01149,0.502457580262348,1.7948436703560197e-11,0.90584408183128,1.03020817384813e-17
513,rplF,-0.708680072202913,1.8022749290555497e-11,-2.79691067590569,0.0
514,pth,-0.547973928000932,1.80531184879859e-11,-2.62224318039224,2.83167294248029e-231
515,BACUNI_04381,-0.928750465906035,1.81537469958165e-11,-0.899357675749888,4.9224833221065e-31
516,BACUNI_02224,0.661796493028319,1.8344552480981e-11,0.626898446447617,9.73078194736646e-18
517,rpsP,-1.15392801354124,1.84493188740418e-11,-2.36416594919259,0.0
518,atpE,0.962249530263339,1.8613722640822398e-11,2.18967179644967,2.10766310366537e-145
519,BACUNI_03930,-0.519603382916458,1.8996499872404797e-11,-1.07158903465796,3.6849729186651e-17
520,BACUNI_02074,-0.790299378027548,1.90340922273722e-11,-2.98740355200766,2.14264568379768e-224
521,BACUNI_01052,1.35166720768139,2.02079213460081e-11,3.7620263263331,5.84676943667154e-68
522,tuf,-0.543009838547881,2.0479114195655298e-11,-0.536521775481624,4.03307025177702e-16
523,BACUNI_04257,-1.06573186285263,2.06839171180564e-11,-2.28318063095855,8.74790533317923e-37
524,rpsT,-0.9541314101875,2.06966608481819e-11,-1.78493324205567,6.527530430099321e-63
525,BACUNI_01639,-0.607997055866146,2.0803571855048197e-11,-2.78379065386258,1.34506451708856e-175
526,BACUNI_01092,-0.597286149241263,2.0929111081076498e-11,-1.1785974881847,1.12158672506896e-21
527,BACUNI_01502,0.561108771039848,2.21966573025096e-11,1.23919807953988,1.28011128828505e-33
528,BACUNI_01393,-1.62408392860321,2.22330343530368e-11,-1.88490592282866,8.213356961719389e-12
529,BACUNI_01804,0.696085346929607,2.2283586033879497e-11,-0.558331974510428,6.24197243921635e-12
530,BACUNI_02034,-0.706310929880633,2.2317982845796298e-11,-2.20397946663348,3.63328889842571e-198
531,dprA,0.705295714170123,2.2809372980749597e-11,-2.01813354648947,1.99468329927927e-144
532,BACUNI_04698,0.885229458353653,2.3624403000176497e-11,0.556254185362621,2.1449424963035902e-09
533,BACUNI_03592,-1.01230425922707,2.38191778402362e-11,-4.71521305531413,0.0
534,BACUNI_01216,0.563451895869242,2.38362451224001e-11,0.83655964803366,2.39651558534568e-32
535,BACUNI_04504,2.69438239401208,2.47332150878807e-11,9.6254710264086,0.0
536,BACUNI_00138,0.708233821432415,2.48638584734807e-11,0.740280871217336,1.00848857947935e-16
537,BACUNI_03664,0.698402292472874,2.49004200363342e-11,1.32863465947974,3.81348240295949e-26
538,BACUNI_03166,1.03703617428802,2.5199109480534198e-11,2.39362789637749,1.36551614121693e-31
539,BACUNI_01988,0.655542485828271,2.52091898113181e-11,0.963861027273854,1.0236330796149e-44
540,BACUNI_00062,-0.761885985855724,2.5304823043340298e-11,2.63607942321975,7.75023356412381e-27
541,BACUNI_04275,0.598101329052945,2.5563577189560296e-11,1.11617020970288,7.54314064815708e-104
542,BACUNI_01552,0.56991221907316,2.6116679139475597e-11,-1.71350218274563,9.0412468769513e-36
543,BACUNI_02779,-0.932569939375991,2.62424724506348e-11,-2.80928783666869,1.99749723890942e-186
544,BACUNI_01935,3.84360221245995,2.6394742537199498e-11,7.79267327741285,0.0
545,BACUNI_01015,0.924766994658206,2.64759181366617e-11,1.93278614695566,1.96701219120871e-144
546,BACUNI_03452,-0.649268203337446,2.67071453454928e-11,-2.5387754375385,7.149409538952579e-70
547,ribH,-0.567519772366811,2.67071453454928e-11,-2.5331089016301,6.84178240333528e-79
548,BACUNI_00193,-0.714375031944332,2.7131181448050897e-11,-2.08528877275199,1.3254647672675302e-35
549,BACUNI_04259,-0.903847417977452,2.74245859633003e-11,-1.64704927783568,1.97414210340851e-33
550,BACUNI_01010,-0.527069602955965,2.74245859633003e-11,-2.8239831458056,1.0350404417561199e-192
551,rnhB,-0.918906402298738,2.7931013814271898e-11,-0.954578017654662,5.132272941726459e-11
552,BACUNI_03285,0.850335137335936,2.7975673317338297e-11,0.675435987637126,0.0006503519722739
553,BACUNI_03969,1.28304400910756,2.8789186296547297e-11,1.79004589599169,4.1958174297626603e-17
554,speA,-0.53933934680688,2.8989884939587497e-11,-2.08001041370225,1.3425793536474002e-237
555,BACUNI_03023,-0.648020227582325,2.90902231068521e-11,-1.46255010145614,6.91643865578442e-38
556,BACUNI_01174,0.745663379363055,3.0758018450009794e-11,0.946493108314635,2.40508565337193e-10
557,BACUNI_04260,-0.767463870817618,3.0758018450009794e-11,-1.50984794421828,2.39743526362719e-23
558,BACUNI_00431,-0.524728481270671,3.1394434896490795e-11,-2.61074587138414,2.14904897837622e-175
559,BACUNI_01882,-0.812434237261293,3.1394434896490795e-11,-2.51286502333743,1.10072423652506e-51
560,rpsU,-0.956051843556505,3.2264433487568397e-11,-1.86571084831968,2.04137311616192e-51
561,mce,0.819793672163676,3.3345124397581004e-11,1.72665059837382,2.96258519416477e-133
562,BACUNI_00574,0.507695569341635,3.38033234613131e-11,0.636855534540697,2.4791470761883597e-22
563,czcA,-0.671430925715683,3.40154252369786e-11,-1.20657314351781,3.78788246582143e-96
564,BACUNI_01351,1.49519636761742,3.4508322263344e-11,2.97073762475029,1.50446618730322e-157
565,fcl,0.587402069223465,3.52138445018944e-11,0.83280304181351,3.79649023472302e-29
566,BACUNI_03844,1.35464231670326,3.53888227480112e-11,3.81641355095464,1.72397634963702e-90
567,pheS,-0.564134224842419,3.53888227480112e-11,-2.1071870719747,3.4590282194679504e-198
568,BACUNI_03104,-1.58138678613603,3.5641164126590195e-11,-1.24383815733557,7.59156966716559e-12
569,BACUNI_04136,-0.549325538526727,3.58213493377531e-11,-1.6020507609236,4.4233008631879505e-112
570,BACUNI_02073,-0.593198241380897,3.6026076597990695e-11,-3.09524771611822,2.02768191035051e-183
571,rplK,-1.0172190444797,3.6412851314049e-11,-2.9932189678021,0.0
572,BACUNI_01347,-1.47370322280929,3.6670855589036294e-11,-2.72174787209734,3.1286155329827896e-26
573,BACUNI_03798,0.636210358911047,3.7674665858849897e-11,0.80465302854426,1.87774124156978e-07
574,BACUNI_02321,-0.553005193618898,3.82631599249136e-11,0.542019846844116,2.80520778649488e-10
575,serB,-0.530971753431295,3.8640647263133695e-11,-1.9213030105555,5.784876174671969e-187
576,BACUNI_00625,1.03730463413136,3.9412811492262695e-11,1.85562995058898,2.63019248865383e-54
577,BACUNI_00568,0.619801824796124,4.32751977702297e-11,2.12264347552677,2.8171338663543996e-196
578,BACUNI_03591,-0.805550677561431,4.3591697075542494e-11,-4.34570090210423,0.0
579,proS,-0.61762351200845,4.38356718000533e-11,-1.88015938246814,5.54309323942524e-130
580,BACUNI_04528,-0.739386624268846,4.3864165112424e-11,-0.561012016702738,1.76399949517305e-12
581,waaA,-0.568565427339152,4.41590051043409e-11,-1.96825329670664,3.1993938925565096e-265
582,BACUNI_02641,0.940378715879977,4.480657971256209e-11,5.38716138500687,0.0
583,bioD,-0.561863269266496,4.54049409195865e-11,-1.94982304204772,1.0335937077966399e-12
584,pfp,-0.598033693409469,4.5780095398072197e-11,-1.88745295071454,1.0609007613283001e-197
585,nrdG,-1.31129590681105,5.0728682818044e-11,-2.57728454109197,3.15071174159237e-60
